time,dt,max_concentration,min_concentration,total_energy,volume_fraction
0,0,0.64059048575147,0.40534358791387,20409.871115995,1
0.01,0.01,0.63958794974709,0.40578849625906,17366.792486872,1
0.02,0.01,0.64040478954117,0.40623951640664,15863.326407539,1
0.03,0.01,0.63594271492988,0.40532389674632,15001.629995131,1
0.041,0.011,0.63657111824508,0.40664292760112,14370.977039651,1
0.0531,0.0121,0.63205192334999,0.40682057998677,13879.846973521,1
0.06641,0.01331,0.64088900360348,0.40821555304709,13479.652462647,1
0.081051,0.014641,0.6507522533689,0.40873077389184,13138.413220974,1
0.0971561,0.0161051,0.66047312599157,0.41015892600502,12843.27750786,1
0.11487171,0.01771561,0.67003543578077,0.40982013821121,12578.099183592,1
0.134358881,0.019487171,0.67940442302023,0.40960269848334,12342.485388978,1
0.1557947691,0.0214358881,0.68852013296112,0.40957849543166,12126.924272785,0.99989009915851
0.17937424601,0.02357947691,0.6973094084148,0.40966818008249,11935.822585628,0.99989009915851
0.205311670611,0.025937424601,0.70568597734154,0.40681168035698,11760.272519401,0.99984413430584
0.2338428376721,0.0285311670611,0.71356427621715,0.40227617670324,11605.148055392,0.99980907765833
0.26522712143931,0.03138428376721,0.72086461765037,0.39815594653506,11466.481685118,0.99972493837071
0.29974983358324,0.034522712143931,0.72752001124585,0.39446522194302,11345.113069485,0.99968819902002
0.33772481694157,0.037974983358324,0.74130135608786,0.39115080359152,11236.851151545,0.9996281946568
0.37949729863572,0.041772481694157,0.7538486189676,0.388243272277,11142.987201064,0.9994983371596
0.42544702849929,0.045949729863572,0.76468726947687,0.38570937026547,11057.925079869,0.99939172570415
0.47599173134922,0.050544702849929,0.77369345699299,0.38356107305379,10982.339158178,0.99928569991023
0.53159090448415,0.055599173134922,0.78087777347586,0.38176960919843,10910.432199016,0.99925812953801
0.59274999493256,0.061159090448415,0.7863809408432,0.38032184037632,10843.155807638,0.99923961787563
0.66002499442582,0.067274999493256,0.79042745976663,0.3791976685673,10776.738902696,0.99937939331548
0.72729999391907,0.067274999493256,0.79313274130773,0.37841455014931,10716.096635464,0.99924141517747
0.80130249336165,0.074002499442582,0.79502799794417,0.37787044985023,10654.058972496,0.99903024762033
0.88270524274849,0.08140274938684,0.79625444049619,0.37752811589074,10589.813012145,0.99870398554548
0.96410799213533,0.08140274938684,0.79688680045724,0.37737603049652,10527.279282567,0.9987132980862
1.0455107415222,0.08140274938684,0.79763190210931,0.37738078095237,10467.324666376,0.99837548464028
1.1350537658477,0.089543024325524,0.79912880044154,0.37754155284115,10402.434341985,0.99809610299872
1.2335510926058,0.098497326758076,0.80014298821081,0.37788337478254,10333.405987628,0.99772031976696
1.3418981520397,0.10834705943388,0.80116609975639,0.37824391691568,10257.519513792,0.99719097056067
1.4502452114735,0.10834705943388,0.80336562441566,0.37839517536655,10183.385099016,0.99668276115033
1.5585922709074,0.10834705943388,0.80428658743451,0.3786559312123,10108.39426012,0.9957172342574
1.6669393303413,0.10834705943388,0.80347211897623,0.37592240364496,10034.046768274,0.99477847952678
1.7752863897752,0.10834705943388,0.80191193144103,0.37274805543374,9959.3154018781,0.99401352271399
1.8836334492091,0.10834705943388,0.80273303835526,0.3699278770927,9884.8425966746,0.99299831866898
1.991980508643,0.10834705943388,0.80273840729273,0.36196626020154,9810.0819064105,0.99233364705379
2.1003275680768,0.10834705943388,0.80317068842933,0.35506891619753,9735.9872596595,0.99114481672598
2.2086746275107,0.10834705943388,0.80354738354191,0.35048766678753,9662.0194031902,0.98968221870377
2.3170216869446,0.10834705943388,0.80317659036862,0.3504528850339,9588.7056093345,0.98825198985771
2.4362034523219,0.11918176537727,0.8020624625007,0.35498029587047,9508.7302168683,0.98700722725282
2.5553852176992,0.11918176537727,0.80040781693618,0.35229271509938,9429.2646927475,0.9853272112946
2.6745669830764,0.11918176537727,0.79829560567541,0.3500292545714,9349.9743656119,0.9832099899184
2.7937487484537,0.11918176537727,0.79579786523267,0.34717465172426,9271.2968295084,0.98129428891319
2.912930513831,0.11918176537727,0.79299952457585,0.34417993978938,9193.0054009246,0.97970385552597
3.0321122792082,0.11918176537727,0.79002559166814,0.34174421407012,9115.4691175226,0.97767088341476
3.1512940445855,0.11918176537727,0.78701853633941,0.34032136582668,9038.1159247787,0.9760622816264
3.2704758099628,0.11918176537727,0.7846586809245,0.33996658416201,8960.722945596,0.97457313150028
3.3896575753401,0.11918176537727,0.78498596167633,0.3369728447539,8883.2644022909,0.97268097488998
3.5088393407173,0.11918176537727,0.78533969559255,0.32981212911036,8805.9868188628,0.97044422443326
3.6280211060946,0.11918176537727,0.78572671950306,0.32497254266212,8729.6856353521,0.96785291233626
3.7472028714719,0.11918176537727,0.78615118993301,0.31919858498484,8653.7753155135,0.9664971917208
3.8663846368492,0.11918176537727,0.78660465540993,0.3160040059108,8578.7521851095,0.96391021923114
3.9855664022264,0.11918176537727,0.78705424068647,0.31556545086182,8504.2394036313,0.96147477078971
4.1166663441414,0.131099941915,0.78744041191123,0.31838586735087,8423.6343263341,0.95952530829037
4.2477662860564,0.131099941915,0.78753785205984,0.31879175771597,8343.1328981728,0.95690726944362
4.3788662279714,0.131099941915,0.7878528166897,0.31754938139151,8262.8738563027,0.9539574007788
4.5099661698864,0.131099941915,0.78898302879599,0.31636586529693,8182.7684302337,0.95181211665078
4.6410661118014,0.131099941915,0.78961607759679,0.31635598384468,8103.1087437967,0.94847943612892
4.7721660537164,0.131099941915,0.78976493912569,0.31661777464236,8023.7319616075,0.94579455376735
4.9032659956314,0.131099941915,0.7895109534563,0.31718688819648,7944.9047559119,0.94310881906338
5.0343659375464,0.131099941915,0.78895610349885,0.31548287067039,7866.1786974861,0.94051097538179
5.1654658794614,0.131099941915,0.7881776938898,0.31438574984869,7787.8949413593,0.93758296230818
5.2965658213764,0.131099941915,0.78720317691788,0.31320845978328,7710.8770466065,0.93470471299271
5.4276657632914,0.131099941915,0.78667096553379,0.31113643998772,7634.6416987045,0.93078135297214
5.5587657052064,0.131099941915,0.78633244255573,0.30963260276365,7559.2755932309,0.92690357114566
5.6898656471214,0.131099941915,0.78581171102555,0.30878102300085,7484.590476783,0.92286240648314
5.8209655890364,0.131099941915,0.78502261959594,0.3084849588937,7410.9218294994,0.92009444072919
5.9520655309514,0.131099941915,0.78385794656638,0.30790142286118,7337.8430370398,0.915249389965
6.0962754670579,0.1442099361065,0.78242696603852,0.30467478568242,7258.2356854059,0.91120734529445
6.2404854031644,0.1442099361065,0.78280298157774,0.30307342934823,7178.8144145447,0.9069101181166
6.3846953392709,0.1442099361065,0.78256795726236,0.30325273728243,7099.6715026983,0.90357290133945
6.5289052753774,0.1442099361065,0.78107636105493,0.30525716422055,7020.9234808406,0.89972127663613
6.6731152114839,0.1442099361065,0.77792408690409,0.30877919554033,6942.7217768059,0.89548179848687
6.8173251475904,0.1442099361065,0.77312423796377,0.30857492706827,6865.2213289466,0.89275530314278
6.9615350836969,0.1442099361065,0.76658245480196,0.30784002088681,6788.4461379817,0.88917291655214
7.1057450198034,0.1442099361065,0.76139558199152,0.30714090112301,6712.6935823776,0.88537295147959
